time;delta;x0;y0;psi;r
9.280000000000001;-0.349549;-11.752503092870453;-4.353811885075583;-0.23668216550312815;0.22644405756205502
9.3;-0.349209;-11.725228732174953;-4.364968582317383;-0.23213533238976328;0.22644405756205224
9.32;-0.348868;-11.698000050566662;-4.376002242661572;-0.22762440320064606;0.22426239599706016
9.34;-0.349209;-11.670640202099367;-4.387041958933825;-0.22316483654988087;0.22515999410325221
9.360000000000001;-0.349549;-11.641875000748513;-4.392129692567012;-0.21861800343651597;0.22823925377443566
9.38;-0.349549;-11.613166105032267;-4.397114966847194;-0.21403526639890344;0.22605759220944288
9.4;-0.349549;-11.587213399358134;-4.413281836912793;-0.20957569974813825;0.22560879315634824
9.42;-0.349549;-11.559928312449188;-4.423719511784762;-0.2050109146726495;0.22695519031563285
9.440000000000001;-0.349549;-11.531390983087606;-4.428232139447785;-0.20049749213551293;0.22830158747491885
9.46;-0.349549;-11.504148833835053;-4.438461056233364;-0.19587885117365275;0.2278527884218256
9.48;-0.349549;-11.476703436232084;-4.448525320441787;-0.1913833805986399;0.22740398936872958
9.5;-0.349549;-11.449375316953939;-4.45839372788632;-0.18678269159890357;0.22611992590992608
9.520000000000001;-0.349209;-11.424339775427383;-4.480054498002072;-0.18233858356224286;0.22701752401611813
9.540000000000001;-0.349549;-11.396670598844807;-4.489841721456082;-0.17770199063825884;0.23311370965800182
9.56;-0.34989;-11.36919360791264;-4.49944939236467;-0.1730140351759228;0.23221611155180977
9.58;-0.34989;-11.34168054179865;-4.509004199838603;-0.16841334617618645;0.23093204809300835
9.600000000000001;-0.349549;-11.314027074016007;-4.518506622439695;-0.16377675325220245;0.2318296461991997
9.620000000000001;-0.349549;-11.28642502615363;-4.527860948953871;-0.15914016032821846;0.22964798463420624
9.64;-0.349549;-11.257756746604292;-4.53124670069187;-0.1545908338668342;0.23138084714610369
9.66;-0.34989;-11.229226496829854;-4.5343962614721685;-0.1498849264423743;0.23446010681728782
9.68;-0.349549;-11.201602775717333;-4.543475992570175;-0.14521242959414268;0.23580650397657452
9.700000000000001;-0.349549;-11.172799803987779;-4.546423695385505;-0.14045266628331132;0.2318919798996836
9.72;-0.349549;-11.145133443279763;-4.55518468658278;-0.13593675039815534;0.2279774558227927
9.74;-0.349549;-11.11851846711759;-4.569690737435069;-0.1313335680503996;0.23542003862396307
9.76;-0.349549;-11.090683695634304;-4.578055405610371;-0.1265199488531968;0.2358688376770591
9.780000000000001;-0.349209;-11.06383135647426;-4.592389801050572;-0.12189881454331725;0.23195431360016855
9.8;-0.349549;-11.036322264510556;-4.6005880224784175;-0.11724177630919007;0.2345847742182563
9.82;-0.34989;-11.009440874624435;-4.614601419352788;-0.11251542357458699;0.23323837705896996
9.84;-0.34989;-10.981506292874016;-4.622676196629739;-0.10791224122683127;0.23497123957086774
9.860000000000001;-0.349549;-10.953730962188885;-4.630497096435556;-0.10311657399175228;0.23805049924205188
9.88;-0.34989;-10.926685158573777;-4.644155516951332;-0.09839022125714919;0.23631763673015374
9.9;-0.349549;-10.898122427974394;-4.645976075353077;-0.09366386852254613;0.24151622426584607
9.92;-0.34989;-10.871082273335299;-4.659458478159311;-0.08872957228651535;0.24151622426584607
9.940000000000001;-0.349549;-10.841976639686886;-4.655010882422769;-0.08400321955191228;0.23939689640133754
9.96;-0.349209;-10.812880968157979;-4.650415947796492;-0.07915369643046184;0.23548237232444802
9.98;-0.349549;-10.784994181317058;-4.657706651454815;-0.07458392465893436;0.23676643578324943
10.0;-0.349209;-10.757714394555526;-4.670845626655794;-0.06968303899913186;0.2398456954544332
10.020000000000001;-0.349549;-10.729989714074687;-4.677718695030019;-0.06499009684075703;0.24035682820801313
10.040000000000001;-0.350231;-10.70108340702342;-4.672481820083891;-0.06006876587081134;0.23907276474921102
10.06;-0.350231;-10.67343914648091;-4.679173161576851;-0.055427186250788595;0.23599350507802794
10.08;-0.349549;-10.646125422221978;-4.69147956480536;-0.050629025667690224;0.24080562726110866
10.100000000000001;-0.349549;-10.619388493329888;-4.71586954754346;-0.04579496116034425;0.23778870129040858
10.120000000000001;-0.349549;-10.591314381355994;-4.722184787223618;-0.04111747761607388;0.23862396569611605
10.14;-0.349549;-10.563273682250768;-4.728189288244102;-0.0362500025324996;0.24427135228490424
10.16;-0.34989;-10.534742335037569;-4.7222407916096865;-0.03134662352467771;0.23862396569611552
10.180000000000001;-0.34989;-10.507440553346731;-4.740158327078721;-0.02670504390465498;0.23862396569611588
10.200000000000001;-0.34989;-10.479707851246854;-4.751805959677246;-0.02180166489683307;0.24253848977300643
10.22;-0.349549;-10.45123236930029;-4.751428189003812;-0.01700350431373472;0.24164089166681507
10.24;-0.34989;-10.423089142937794;-4.745153395380682;-0.012136029230160465;0.241640891666815
10.26;-0.350231;-10.395014705033327;-4.744614731853863;-0.007337868647062118;0.24208969071991057
10.280000000000001;-0.349549;-10.366939614962963;-4.749827773619242;-0.00245244160136404;0.24253848977300618
10.3;-0.349549;-10.338848348898212;-4.755020656426723;0.0023636709438581305;0.24080562726110855
10.32;-0.349549;-10.311266984760943;-4.772130506281209;0.007179783489080304;0.2438848869322923
10.34;-0.349549;-10.283220502837366;-4.765039726176675;0.012119066421149825;0.2465153475503808
10.360000000000001;-0.349549;-10.255030751346027;-4.769696947019533;0.017040397391095537;0.2447824850384835
10.38;-0.34989;-10.227066365099011;-4.780190734698634;0.021910365822689168;0.24612888219776996
10.4;-0.349209;-10.199106246204583;-4.7907327698128706;0.026885552679006337;0.24394722063277677
10.42;-0.349549;-10.170914161452616;-4.807201674456115;0.03166825464800024;0.24349842157968168
10.440000000000001;-0.349549;-10.142757666135164;-4.805316137001566;0.03662548954219361;0.24657768125086582
10.46;-0.34989;-10.115289821153002;-4.79752264178047;0.04153136189803487;0.24529361779206285
10.48;-0.349549;-10.08733408536616;-4.801494394707919;0.04643723425387612;0.24439601968587235
10.5;-0.349549;-10.059204300922087;-4.799283339175315;0.05130720268546977;0.24221435812087994
10.520000000000001;-0.349549;-10.031385717540823;-4.803023958668182;0.05612580857871132;0.24529361779206318
10.540000000000001;-0.34989;-10.00351752077498;-4.8065946797807735;0.0611189473971523;0.24702648030396063
10.56;-0.349549;-9.975090766574285;-4.815891112188638;0.06600686779086976;0.24394722063277685
10.58;-0.34989;-9.94682613003055;-4.82525127639275;0.07087683622246338;0.24568008314467463
10.600000000000001;-0.349549;-9.918975272201079;-4.828373601076584;0.07583407111665674;0.24612888219777032
10.620000000000001;-0.349549;-9.890480854258534;-4.837504872749489;0.0807219915103742;0.24349842157968152
10.64;-0.349549;-9.862281347454813;-4.840464900444168;0.085574007979844;0.24786174470966707
10.66;-0.34989;-9.834423508214456;-4.843192144201778;0.09063646129876088;0.2509410043808509
10.680000000000001;-0.34989;-9.806959758710304;-4.839889604838259;0.09561164815507804;0.24702648030396063
10.700000000000001;-0.348868;-9.778812696506911;-4.84250989834374;0.1005175205109193;0.24831054376276343
10.72;-0.349549;-9.751981568486697;-4.832946020819751;0.10554406990558858;0.2483105437627631
10.74;-0.349549;-9.724667269051118;-4.829314622058318;0.11044994226142983;0.2418278927682683
10.76;-0.349549;-9.695400895672716;-4.843481698220684;0.11521718561631931;0.2457424168451592
10.780000000000001;-0.349209;-9.667682600933608;-4.845393042859256;0.1202796389352362;0.2496569409220491
10.8;-0.349549;-9.639906123592308;-4.8472982645879545;0.12520346325320128;0.24664001495134955
10.82;-0.349549;-9.611762135734756;-4.848971756213451;0.13014523953329019;0.24971927462253402
10.84;-0.349549;-9.584015594772294;-4.850473136416309;0.13519223423810264;0.24971927462253332
10.860000000000001;-0.349549;-9.556153558653472;-4.851845520376881;0.14013401051819152;0.24971927462253263
10.88;-0.348868;-9.527284892146952;-4.8590366003085865;0.14518100522300395;0.24798641211063657
10.9;-0.349549;-9.499563900933733;-4.86031981817616;0.15005346700261699;0.2444583533863564
10.92;-0.349549;-9.470764370739454;-4.867344532576051;0.1549593393584582;0.2501057399751448
10.940000000000001;-0.349549;-9.4436680683739;-4.862213553934299;0.16005769660162278;0.2510033380813361
10.96;-0.349549;-9.414223183722989;-4.875170283507113;0.16499947288171166;0.24664001495134988
10.98;-0.34989;-9.38712703062767;-4.86995457018941;0.16992329719967678;0.25228740154013823
11.0;-0.349549;-9.360211485158684;-4.864495553183229;0.1750909689433172;0.25318499964632823
11.020000000000001;-0.349209;-9.334372857096989;-4.853183364634327;0.1800506971855299;0.25279853429371746
11.040000000000001;-0.349549;-9.307419220016648;-4.847489055803418;0.1852029103150659;0.24753761305754055
11.06;-0.350231;-9.278807106846017;-4.853650970205791;0.18995220170783153;0.24753761305753985
11.08;-0.349549;-9.251185888899094;-4.853657969494067;0.19510441483736748;0.2558777939649016
11.100000000000001;-0.349549;-9.221025751135945;-4.865261949359135;0.2001873134664276;0.2541449314530035
11.120000000000001;-0.349549;-9.192379484436314;-4.8709680837213645;0.20527021209548763;0.25369613239990746
11.14;-0.349549;-9.165604436219287;-4.864588879751024;0.2103351587624239;0.2541449314530049
11.16;-0.349549;-9.13671839875282;-4.87006792039649;0.21543600935360782;0.25067920642920927
11.180000000000001;-0.34989;-9.110192541345903;-4.863515437581824;0.22036232701959227;0.2497816083230172
11.200000000000001;-0.349209;-9.083836328202231;-4.856822300052697;0.2254272736865285;0.25369613239990885
11.22;-0.349549;-9.055042159060648;-4.861915341420204;0.23051017231558862;0.25414493145300415
11.24;-0.349549;-9.027242588920538;-4.860928575243233;0.23559307094464868;0.25414493145300415
11.260000000000002;-0.349549;-8.999591068408224;-4.859808140189087;0.2406759695737088;0.25151447083491607
11.280000000000001;-0.349549;-8.974837127556514;-4.846785848356209;0.24565364977804532;0.2497816083230179
11.3;-0.349209;-8.947345668389461;-4.8452415468152905;0.2506672339066295;0.25241206894110535
11.32;-0.349549;-8.921503007078526;-4.837930287763513;0.2557501325356895;0.2532473333468135
11.34;-0.349209;-8.891000218621636;-4.847728956785484;0.260797127240502;0.2519632698880114
11.360000000000001;-0.349549;-8.862201223396966;-4.851889746713875;0.26582866333120997;0.2550425295591948
11.38;-0.349549;-8.836360658229959;-4.844067021672641;0.2709988284228698;0.2558777939649023
11.4;-0.349549;-8.80567682755965;-4.8535207711977;0.27606377508980606;0.24888401021682655
11.42;-0.350231;-8.77849778508488;-4.851382019900572;0.2809541888315429;0.24933280926992257
11.440000000000001;-0.348868;-8.751023583027777;-4.8490567459692215;0.28603708746060297;0.25677539207109157
11.46;-0.349549;-8.723774455799296;-4.846555064251693;0.29122520451438655;0.25761065647679904
11.48;-0.349549;-8.696313749501508;-4.844076870253563;0.29634151371967493;0.2549801958587116
11.5;-0.34989;-8.670771209298245;-4.835624741925359;0.301424412348735;0.25677539207109157
11.520000000000001;-0.349549;-8.648942037514784;-4.815515745250464;0.3066125294025186;0.25286086799420066
11.540000000000001;-0.349549;-8.619779127608398;-4.818345353115943;0.31153884706850304;0.2497816083230186
11.56;-0.34989;-8.592885569860155;-4.81530751281906;0.31660379373543934;0.2524120689411074
11.58;-0.349549;-8.565581930558135;-4.812021966133072;0.32163532982614734;0.25420726515348874
11.600000000000001;-0.349549;-8.536784385908383;-4.814382020096592;0.3267720843415789;0.25812178923037826
11.620000000000001;-0.349549;-8.509632297375987;-4.810654119445094;0.3319602013953625;0.2581217892303769
11.64;-0.350231;-8.480933006352354;-4.812695137112305;0.33709695591079397;0.25202560358849596
11.66;-0.349209;-8.452027285471196;-4.814627952686717;0.3420412255389023;0.25157680453539993
11.680000000000001;-0.350231;-8.42491658796635;-4.810653899619609;0.34716002809220997;0.257224191124189
11.700000000000001;-0.34989;-8.39803220255339;-4.806608876940989;0.3523301931838699;0.257224191124189
11.72;-0.349549;-8.372935221325475;-4.796864341730483;0.35744899573717753;0.25420726515348596
11.74;-0.350231;-8.346197189082972;-4.792598389017813;0.3624984837900093;0.2511280054823053
11.760000000000002;-0.348527;-8.321509274029134;-4.7827273129542744;0.36749411595646975;0.25286086799420343
11.780000000000001;-0.349549;-8.296810307277223;-4.7724661531059915;0.37261291850977746;0.25812178923037826
11.8;-0.349209;-8.268160928330271;-4.7736149625406235;0.3778189875256849;0.25767299017728224
11.82;-0.348527;-8.245587406751456;-4.757510137191722;0.38291983811686875;0.2550425295591948
11.84;-0.338645;-8.217076631907162;-4.75821154978429;0.3880206887080527;0.2537584661003927
11.860000000000001;-0.324333;-8.188356072368148;-4.758620642768209;0.39307017676088446;0.25292320169468524
11.88;-0.316836;-8.159400474205846;-4.759006518462613;0.3981376167758401;0.2537584661003913
11.9;-0.31411;-8.13083688170293;-4.759203426433468;0.4032205154049001;0.257224191124189
11.92;-0.312406;-8.10417559930734;-4.753474067129668;0.40842658442080765;0.25465606420658476
11.940000000000001;-0.303546;-8.077819378230545;-4.74806670083706;0.4134067579731635;0.24548061889351486
11.96;-0.289234;-8.054015585602814;-4.736851122298031;0.41824580917654824;0.24676468235231835
11.98;-0.281056;-8.027482046759065;-4.730976367077439;0.42327734526725624;0.25549132861229223
12.0;-0.277989;-8.001310000441666;-4.725188564311382;0.42846546232103994;0.2550425295591948
12.020000000000001;-0.276967;-7.9773210380002855;-4.713564045920531;0.43347904644962404;0.24804874581111908
12.040000000000001;-0.268107;-7.953650073399901;-4.7020215392227;0.4383874121534847;0.2502304073761146
12.06;-0.253454;-7.9300445280741245;-4.690071741431816;0.4434882627446686;0.2502304073761146
12.08;-0.245276;-7.904245883921074;-4.683698948119706;0.4483966284485293;0.24233902552184822
12.100000000000001;-0.242209;-7.875715327329964;-4.682615182987842;0.45318182376554256;0.24362308898064894
12.120000000000001;-0.241527;-7.849587817919604;-4.675761550675796;0.45814155200775525;0.24362308898065033
12.14;-0.233008;-7.818477455507144;-4.679754709087391;0.4629267473247686;0.24099262836256152
12.16;-0.218015;-7.792451245123011;-4.67265997870616;0.4677812571422577;0.23746456963828205
12.180000000000001;-0.208814;-7.766760359814705;-4.665546652147811;0.47242533011029986;0.23656697153209139
12.200000000000001;-0.206429;-7.740984174089339;-4.658168732813612;0.47724393600354137;0.24093029466207694
12.22;-0.205407;-7.7151897411403345;-4.6508017640903;0.48206254189678294;0.23740223593780024
12.24;-0.196547;-7.686666934669069;-4.6487307989840225;0.4867400254410534;0.23560703972541613
12.260000000000002;-0.181212;-7.663604553573647;-4.635630922030707;0.4914868234857996;0.2325277800542313
12.280000000000001;-0.173034;-7.643653815638434;-4.6173943535302175;0.49604113664322264;0.23163018194804202
12.3;-0.170308;-7.618066124730472;-4.609363355977062;0.5007520307637213;0.23374950981255022
12.32;-0.169626;-7.592701307675186;-4.601438464055266;0.5053911170357247;0.2297726520351761
12.340000000000002;-0.161448;-7.5670679411272666;-4.593143729237841;0.5099429368451284;0.22624459331089525
12.360000000000001;-0.146455;-7.541838908363384;-4.58490978902111;0.5144409007681605;0.22444939709851391
12.38;-0.137595;-7.510614653373478;-4.58691552620867;0.5189209127290689;0.22137013742733186
12.4;-0.134528;-7.48213526946238;-4.583366271951897;0.5232957062652538;0.22175660277994053
12.42;-0.133846;-7.457007539437454;-4.574634694252912;0.5277911768402666;0.21996140656755642
12.440000000000001;-0.126009;-7.428467968560263;-4.57088444147112;0.532094162527956;0.21553574973708906
12.46;-0.109993;-7.409364829791973;-4.551681842261002;0.5364126068297501;0.21463815163089978
12.48;-0.101815;-7.381050777981196;-4.5476014332338845;0.540679688593192;0.21681981319589255
12.5;-0.0987477;-7.359236640986561;-4.533274058629031;0.5450853993575858;0.21765507760160002
12.520000000000001;-0.0980662;-7.337431030957959;-4.5188767367221185;0.549385891697256;0.2105989601530411
12.540000000000001;-0.0905694;-7.315294856565803;-4.504267611704494;0.5535093577637075;0.2083549648875582
12.56;-0.0759166;-7.290537481985471;-4.494684533011563;0.5577200902927584;0.20790616583446495
12.58;-0.066716;-7.2621908993520305;-4.489894466589323;0.5618256043970861;0.20655976867518241
12.600000000000001;-0.0629676;-7.2376885863839995;-4.480022669951561;0.5659824810397657;0.20386697435660625
12.620000000000001;-0.0622861;-7.2095264063001805;-4.475048908603447;0.5699802833713503;0.20207177814422214
12.64;-0.0558116;-7.1817842303258885;-4.469718931984881;0.5740653521655346;0.2016229790911289
12.66;-0.040818;-7.153937009917561;-4.464441799631935;0.5780452025349955;0.1985437194199496
12.680000000000001;-0.0312766;-7.132375697126455;-4.448786797726144;0.5820071009423325;0.19540212604827742
12.700000000000001;-0.0285505;-7.111278712618507;-4.433264222306255;0.5858612875769266;0.1896300720585192
12.72;-0.027869;-7.083379820770845;-4.4276182597901945;0.5895923038246733;0.1882836748992339
12.74;-0.0203722;-7.058831639771932;-4.416818670241374;0.5933926345728959;0.18911893930494136
12.760000000000002;-0.00503789;-7.037813590255345;-4.400899859142113;0.597157061396871;0.18296041996257448
12.780000000000001;0.00484424;-7.016777740270128;-4.384896512411947;0.6007110513713989;0.18200048815589784
12.8;0.00757034;-6.995888880051545;-4.368717878618917;0.6044370809231069;0.18322221791421398
12.82;0.00791111;-6.97180766179886;-4.3574451270199255;0.6080399400879675;0.1735979735480536
12.840000000000002;0.0150671;-6.933789971273312;-4.365641564155656;0.611380999865029;0.17398443890066503
12.860000000000001;0.0300607;-6.909719221341285;-4.353678376151314;0.6149993176439941;0.17693903117087792
12.88;0.0396021;-6.889282103630086;-4.337186906743665;0.6184585611118641;0.16770125215732898
12.9;0.0426689;-6.861742267788108;-4.330224425031338;0.6217073677302872;0.16808771750994042
12.92;0.0436912;-6.841254928650324;-4.313101560452707;0.6251820698122618;0.16757658475635426
12.940000000000001;0.0505065;-6.810299781027027;-4.310770737446413;0.6284104311205414;0.16231566352017943
12.96;0.0651593;-6.786454574153436;-4.298525902375037;0.6316746963530689;0.16180453076660437
12.98;0.0757229;-6.769712580449637;-4.276434173918773;0.6348826123512056;0.1555836777237529
13.0;0.0791306;-6.756876092401876;-4.249737134124126;0.6378980434620191;0.153788481511366
13.020000000000001;0.0794713;-6.729695683941333;-4.242040087598849;0.6410341516116602;0.15282854970469215
13.040000000000001;0.0849235;-6.69513988175813;-4.243615180446891;0.6440111854502067;0.1488516919273208
13.06;0.0988948;-6.675115431311725;-4.225934726079677;0.646988219288753;0.14705649571493115
13.08;0.109799;-6.655438883742003;-4.208175306754309;0.649893445278804;0.1417332407782745
13.100000000000001;0.113548;-6.628307406877846;-4.199925651307419;0.652657548919884;0.14122210802469667
13.120000000000001;0.115251;-6.6051398082427;-4.186682065350304;0.6555423295997919;0.1385293137061205
13.14;0.120363;-6.574402762620092;-4.182859486455417;0.6581987214681289;0.13147319625756157
13.16;0.135697;-6.551204541680953;-4.169485671552545;0.6608012574500943;0.12961566634469843
13.180000000000001;0.14592;-6.52770631344453;-4.155891355888032;0.6633833481219168;0.12775813643183528
13.200000000000001;0.149669;-6.5122169802208125;-4.133020097703349;0.6659115829073677;0.12506534211325634
13.22;0.150691;-6.492955334951485;-4.114877716605588;0.668385961806447;0.12237254779468018
13.24;0.155461;-6.469957397225768;-4.101074930761038;0.670806484819155;0.11704929285802632
13.260000000000002;0.170796;-6.443086846886674;-4.091895733954142;0.6730679335207681;0.11608936105134968
13.280000000000001;0.180337;-6.424087203093115;-4.073349927697387;0.6754500592612089;0.11641349270347376
13.3;0.184767;-6.401325860300557;-4.05922419639787;0.677724473228907;0.11237430122561784
13.32;0.18613;-6.374799951866171;-4.049530082157365;0.6799450313102336;0.10531818377705614
13.340000000000002;0.191242;-6.34033388420784;-4.0489843562405134;0.6819372005799893;0.10089252694658322
13.360000000000001;0.206235;-6.321309904364497;-4.029800775847428;0.683980732388097;0.10256305575800094
13.38;0.216458;-6.298728619484464;-4.015347947703926;0.6860397228103093;0.09723980082134152
13.4;0.220888;-6.275956646173235;-4.000833293329803;0.6878703244209506;0.09236534493777258
13.420000000000002;0.222251;-6.25348635724699;-3.986323257336382;0.6897343366078202;0.08877495251300992
13.440000000000001;0.225999;-6.230932197046168;-3.971620139832083;0.691421322521471;0.08473576103514845
13.46;0.240311;-6.2163183855393696;-3.9478719648080207;0.6931237670492262;0.08159416766347903
13.48;0.251897;-6.197703498120913;-3.9285708655312104;0.6946850892280102;0.0789013733449112
13.5;0.255987;-6.179552988511916;-3.909055774202426;0.6962798219830226;0.07575977997324455
13.520000000000001;0.25735;-6.153225243120574;-3.8985240314002914;0.69771548042694;0.06825486347158403
13.540000000000001;0.26212;-6.126998826260834;-3.8879383207063345;0.699010016521886;0.06684613261181414
13.56;0.27541;-6.105038869180394;-3.8727773437313235;0.7003893257314125;0.06543740175204703
13.58;0.286655;-6.074991358266961;-3.8665930498985164;0.7016275125919679;0.05966534776228603
13.600000000000001;0.291426;-6.049039481879652;-3.855645132628086;0.702775939641904;0.057807817849420115
13.620000000000001;0.29313;-6.023069855583161;-3.844754084311696;0.7039398253059447;0.05331982731847095
13.64;0.297219;-6.000910657842187;-3.8293848542676487;0.7049087327346428;0.049280635840606705
13.66;0.310849;-5.982774793011916;-3.8093594443161054;0.705911050739569;0.048320704033930066
13.680000000000001;0.322435;-5.9649227986591615;-3.789295614305496;0.706841560896;0.0464631741210697
13.700000000000001;0.327206;-5.946923990628879;-3.769302985263807;0.7077695777044117;0.04242398264320823
13.72;0.328569;-5.928991097695407;-3.7491371742438697;0.7085385202017284;0.03665192865345001
13.74;0.330954;-5.907402877477419;-3.73371027559847;0.7092356548505497;0.035243197793682894
13.760000000000002;0.338792;-5.88978347175222;-3.713471678996338;0.7099482481134757;0.029022344750828648
13.780000000000001;0.345607;-5.863976229905937;-3.7020936973223897;0.7103965486405829;0.02280149170797163
13.8;0.349015;-5.8423602334187095;-3.686043453017402;0.7108603077817945;0.024023221466290542
13.82;0.349696;-5.81252546017442;-3.6789037785012964;0.7113574774992345;0.016069505911545098
13.840000000000002;0.350037;-5.7869184038505805;-3.667263128652979;0.7115030880182563;0.010746250974882908
13.860000000000001;0.349696;-5.761536634286191;-3.6557220297118698;0.7117873275382298;0.013700843245098567
13.88;0.349696;-5.740007477944761;-3.6395955476812767;0.7120511217480603;0.009661651767239874
13.9;0.349356;-5.7183982135678235;-3.6234331340731423;0.7121737936089194;0.006520058395567684
13.920000000000002;0.349696;-5.696945487899377;-3.6072601623839704;0.712311924083883;0.00248086691770899
13.940000000000001;0.349696;-5.67956948383619;-3.586775073097886;0.7122730282856278;-0.0011095255070509011
13.96;0.349696;-5.662191525066176;-3.566238581809321;0.712267543063601;0.00011220425126523545
13.98;0.350037;-5.640770799029156;-3.5498986346145616;0.7122775164556784;-0.003926987226596234
14.0;0.349696;-5.62355884562519;-3.529171487219105;0.7121104635745371;-0.009250242163255649
14.020000000000001;0.349696;-5.598042834581499;-3.5172390051157767;0.7119075067691482;-0.010210173969929513
14.040000000000001;0.349696;-5.572694705033291;-3.5051219098385764;0.7117020566157399;-0.01598222795968773
14.06;0.349015;-5.551508142015133;-3.488692780426195;0.7112682176507606;-0.019123821331357146
14.08;0.349356;-5.526202386658523;-3.476516742252178;0.7109371037624856;-0.019634954084934982
14.100000000000001;0.350037;-5.504789982457356;-3.4599204721788146;0.7104828194873632;-0.02271421375612259
14.120000000000001;0.349696;-5.479729388567081;-3.4477594650502392;0.7100285352122407;-0.02579347342730742
14.14;0.349356;-5.458520429740386;-3.431106334398418;0.709451080550271;-0.02713987058658717
14.16;0.349696;-5.44145646693892;-3.410064394761477;0.7089429403887773;-0.029832664905163335
14.180000000000001;0.349696;-5.42010185932649;-3.393345520342736;0.7082577739540644;-0.03605351794801758
14.200000000000001;0.349356;-5.398946380622063;-3.3766263609878386;0.7075007996708566;-0.040092709425870725
14.22;0.349356;-5.381945728914373;-3.3558079087394392;0.7066540655770296;-0.03976857777374664
14.24;0.349356;-5.360599878330226;-3.3389951426637188;0.7059100565599067;-0.03899564706852931
14.260000000000002;0.349356;-5.343454686981545;-3.3177604777388177;0.7050942396942884;-0.04130197603448848
14.280000000000001;0.349696;-5.318181435502986;-3.3052325694333127;0.7042579775185271;-0.044954702159732955
14.3;0.349696;-5.297128798391595;-3.288270701057736;0.7032960516078991;-0.04860742828498298
14.32;0.349696;-5.271989214944962;-3.2759706317127812;0.7023136803871278;-0.05091375725094493
14.340000000000002;0.349696;-5.2509426292583825;-3.259109441910443;0.7012595013178613;-0.05014082654572482
14.360000000000001;0.349356;-5.225533002496365;-3.246341491211881;0.7003080473252988;-0.054628817076679534
14.38;0.349356;-5.200339733311163;-3.234152520247012;0.6990743486347941;-0.0582192095014422
14.4;0.349696;-5.1833412652648745;-3.212743549357666;0.6979792789452411;-0.058281543201926786
14.420000000000002;0.349356;-5.161879639350432;-3.195854783461612;0.696743086906717;-0.06315599908549017
14.440000000000001;0.349356;-5.1447988467747585;-3.174517506641537;0.6954530389818215;-0.06321833278597476
14.46;0.349696;-5.123559475682926;-3.1578670870193166;0.694214353595278;-0.06854158772263695
14.48;0.349696;-5.102319559707357;-3.140804634567647;0.6927113754729161;-0.07251844550001384
14.500000000000002;0.349696;-5.085063793867773;-3.119351965113224;0.6913136157752775;-0.06988798488192226
14.520000000000001;0.349356;-5.05979822731139;-3.1068247507961644;0.6899158560776392;-0.07296724455310986
14.540000000000001;0.349696;-5.038838337508663;-3.0897933339899932;0.6883949259931531;-0.07649530327739072
14.56;0.349696;-5.013554939678465;-3.0771483390422087;0.6868560439465435;-0.08047216105475928
14.58;0.349696;-4.9923011405878945;-3.059861461206335;0.6851760395509627;-0.08271615632023942
14.600000000000001;0.349696;-4.971281333642264;-3.0428812579198232;0.683547397693734;-0.08496015158571678
14.620000000000001;0.349696;-4.9461221724149835;-3.030236001109633;0.6817776334875341;-0.08899934306357825
14.64;0.349015;-4.924719293192499;-3.013059194810951;0.6799874239711908;-0.08822641235835536
14.66;0.349356;-4.907503191456879;-2.9917420669528685;0.6782485769931998;-0.09047040762382995
14.680000000000001;0.349696;-4.886106414904715;-2.97459420362497;0.6763686076662376;-0.09271440288930731
14.700000000000001;0.349015;-4.864901487549997;-2.9575502219897074;0.6745400008776276;-0.0954071972078807
14.72;0.349015;-4.843545397221222;-2.9405416186081506;0.6725523197779224;-0.09508306555575384
14.74;0.349696;-4.8262740012648955;-2.9189641145628977;0.6707366782553974;-0.09604299736243048
14.760000000000002;0.349696;-4.80472788807334;-2.901692838773129;0.6687105998834252;-0.10220151670480014
14.780000000000001;0.349696;-4.779464058813461;-2.8892579456426724;0.6666486175872054;-0.10226385040527917
14.8;0.349696;-4.758129281489262;-2.87216322727309;0.664620045867214;-0.10367258126505184
14.82;0.349696;-4.732732229551666;-2.8595524857006502;0.6625017143366033;-0.10809823809552474
14.840000000000002;0.349696;-4.711564784106141;-2.842599544910404;0.660296116343393;-0.10681417463672403
14.860000000000001;0.349696;-4.690189035606371;-2.825449718999233;0.6582291473511344;-0.11079103241409813
14.88;0.349356;-4.664671641304861;-2.8128678988017466;0.6558644750468291;-0.11348382673266597
14.9;0.349696;-4.647174906676047;-2.7913310661054416;0.6536897942818277;-0.11181329792125658
14.920000000000002;0.349696;-4.629434767931602;-2.769729333085059;0.6513919431299788;-0.11707421915743696
14.940000000000001;0.349696;-4.6080043415390115;-2.7529765560562316;0.6490068255155302;-0.11797181726362069
14.96;0.349696;-4.586423017698483;-2.7358776993593117;0.646673070439434;-0.11893174907029733
14.98;0.349696;-4.560939002579809;-2.723440880111231;0.6442495555527183;-0.1247038030600611
15.000000000000002;0.349696;-4.547098194354472;-2.6973044799161197;0.6416849183170316;-0.12649899927243688
15.020000000000001;0.349015;-4.525293313126278;-2.680095385149124;0.6391895955818209;-0.12957825894361893
15.040000000000001;0.349696;-4.499989173029293;-2.667915541433175;0.6365017879592868;-0.13008939169720232
15.06;0.349696;-4.474424393023309;-2.655497131524455;0.6339860199139328;-0.12405553975580183
15.08;0.349696;-4.449084107064556;-2.643158986258571;0.6315395663690547;-0.13066285815126474
